TABLE_SCHEMA,TABLE_NAME,COLUMN_NAME,DATA_TYPE,CHARACTER_MAXIMUM_LENGTH
"Banner","Banner","Id","int",""
"Banner","Banner","Name","nvarchar","255"
"Banner","Banner","WebsiteId","int",""
"Banner","Banner","Status","tinyint",""
"Banner","Banner","BannerConditions","nvarchar","-1"
"Banner","Banner","CreatedAt","datetime2",""
"Banner","Banner","StartDate","datetime2",""
"Banner","Banner","EndDate","datetime2",""
"Banner","Banner","EditorType","tinyint",""
"Banner","Banner","BannerEventTrigger","tinyint",""
"Banner","BannerContent","Id","int",""
"Banner","BannerContent","BannerId","int",""
"Banner","BannerContent","Name","nvarchar","255"
"Banner","BannerContent","Html","nvarchar","-1"
"Banner","BannerContent","WrappedHtml","nvarchar","-1"
"Banner","BannerContent","Width","int",""
"Banner","BannerContent","Height","int",""
"Banner","BannerContent","RawHtml","nvarchar","-1"
"Banner","BannerContent","RawCss","nvarchar","-1"
"Banner","BannerContent","Selector","nvarchar","-1"
"Banner","BannerContent","Placement","tinyint",""
"Banner","BannerContent","IsHtmlDynamic","bit",""
"Banner","BannerContent","CreatedAt","datetime2",""
"Banner","BannerContent","LastEditedAt","datetime2",""
"Banner","BannerContent","Json","nvarchar","-1"
"Banner","BannerContent","RawJs","nvarchar","-1"
"Banner","BannerContent","UpdatedBy","varchar","320"
"Banner","BannerContent","ValidFrom","datetime2",""
"Banner","BannerContent","ValidTo","datetime2",""
"Banner","BannerContentCounters","BannerContentId","int",""
"Banner","BannerContentCounters","Clicks","int",""
"Banner","BannerContentCounters","Displayed","int",""
"Banner","BannerContentCounters","Gets","int",""
"Banner","BannerContentHistory","Id","int",""
"Banner","BannerContentHistory","BannerId","int",""
"Banner","BannerContentHistory","Name","nvarchar","255"
"Banner","BannerContentHistory","Html","nvarchar","-1"
"Banner","BannerContentHistory","WrappedHtml","nvarchar","-1"
"Banner","BannerContentHistory","Width","int",""
"Banner","BannerContentHistory","Height","int",""
"Banner","BannerContentHistory","RawHtml","nvarchar","-1"
"Banner","BannerContentHistory","RawCss","nvarchar","-1"
"Banner","BannerContentHistory","Selector","nvarchar","-1"
"Banner","BannerContentHistory","Placement","tinyint",""
"Banner","BannerContentHistory","IsHtmlDynamic","bit",""
"Banner","BannerContentHistory","CreatedAt","datetime2",""
"Banner","BannerContentHistory","LastEditedAt","datetime2",""
"Banner","BannerContentHistory","Json","nvarchar","-1"
"Banner","BannerContentHistory","RawJs","nvarchar","-1"
"Banner","BannerContentHistory","UpdatedBy","varchar","320"
"Banner","BannerContentHistory","ValidFrom","datetime2",""
"Banner","BannerContentHistory","ValidTo","datetime2",""
"Banner","BannerContentUtmParameter","Id","int",""
"Banner","BannerContentUtmParameter","BannerContentId","int",""
"Banner","BannerContentUtmParameter","Name","nvarchar","50"
"Banner","BannerContentUtmParameter","Value","nvarchar","300"
"Banner","BannerContentUtmParameter","IsDynamic","bit",""
"Banner","BannerRecommendationCounters","Id","int",""
"Banner","BannerRecommendationCounters","DateTimeFrom","datetime2",""
"Banner","BannerRecommendationCounters","DateTimeTo","datetime2",""
"Banner","BannerRecommendationCounters","BannerId","int",""
"Banner","BannerRecommendationCounters","BannerContentId","int",""
"Banner","BannerRecommendationCounters","RecommendationEngine","tinyint",""
"Banner","BannerRecommendationCounters","RecommendationsCount","int",""
"Banner","BannerRecommendationCounters","ProductsCount","int",""
"Banner","BannerRecommendationCounters","ViewsCount","int",""
"Banner","BannerRecommendationCounters","CartAdditionsCount","int",""
"Banner","BannerRecommendationCounters","OrdersCount","int",""
"Banner","BannerRecommendationCounters","OrdersUniqueCount","int",""
"Banner","BannerRecommendationCounters","RevenueCount","decimal",""
"Blocklist","BlockedEmail","Id","int",""
"Blocklist","BlockedEmail","CreatedAt","datetime2",""
"Blocklist","BlockedEmail","Email","varchar","320"
"Blocklist","BlockedEmail","Reason","tinyint",""
"Blocklist","BlockedEmail","UpdatedBy","varchar","320"
"Blocklist","BlockedPhone","Id","int",""
"Blocklist","BlockedPhone","CreatedAt","datetime2",""
"Blocklist","BlockedPhone","Phone","varchar","20"
"Blocklist","BlockedPhone","Reason","tinyint",""
"Blocklist","BlockedPhone","UpdatedBy","varchar","320"
"Blocklist","BlocklistImport","Id","int",""
"Blocklist","BlocklistImport","CreatedAt","datetime2",""
"Blocklist","BlocklistImport","StartedAt","datetime2",""
"Blocklist","BlocklistImport","FinishedAt","datetime2",""
"Blocklist","BlocklistImport","Status","tinyint",""
"Blocklist","BlocklistImport","OriginalFileName","nvarchar","2048"
"Blocklist","BlocklistImport","LocalFilePrefix","nvarchar","255"
"Blocklist","BlocklistImport","ImportType","tinyint",""
"Blocklist","BlocklistImport","LineProcessed","int",""
"Blocklist","BlocklistImport","TotalRecords","int",""
"Blocklist","BlocklistImport","AddedRecords","int",""
"Blocklist","BlocklistImport","InvalidRecords","int",""
"Blocklist","BlocklistImport","DuplicatedRecords","int",""
"Blocklist","BlocklistImport","SkippedRecords","int",""
"Blocklist","BlocklistImport","CleanedUp","bit",""
"Config","Consent","Id","int",""
"Config","Consent","CreatedAt","datetime2",""
"Config","Consent","UpdatedAt","datetime2",""
"Config","Consent","UpdatedBy","varchar","320"
"Config","Consent","Status","tinyint",""
"Config","Consent","Type","tinyint",""
"Config","Consent","Name","nvarchar","100"
"Config","Consent","Description","nvarchar","-1"
"Config","Consent","RequirementFlags","int",""
"Config","Consent","DisplayName","nvarchar","450"
"Config","Consent","VisibleInPreferenceCenter","bit",""
"Config","Consent","Position","int",""
"Config","CustomAttribute","Id","int",""
"Config","CustomAttribute","CreatedAt","datetime2",""
"Config","CustomAttribute","UpdatedAt","datetime2",""
"Config","CustomAttribute","UpdatedBy","varchar","320"
"Config","CustomAttribute","Status","tinyint",""
"Config","CustomAttribute","Type","tinyint",""
"Config","CustomAttribute","Name","nvarchar","256"
"Config","CustomAttribute","Description","nvarchar","-1"
"Config","CustomAttribute","VisibleInPreferenceCenter","bit",""
"Config","CustomAttribute","DisplayName","nvarchar","450"
"Config","CustomAttribute","Position","int",""
"Config","CustomAttribute","OptionsJson","nvarchar","-1"
"Config","DiscountCodeSet","Id","int",""
"Config","DiscountCodeSet","CreatedAt","datetime2",""
"Config","DiscountCodeSet","Name","nvarchar","50"
"Config","DiscountCodeSet","IsDeleted","bit",""
"Config","DiscountCodeSet","MinCountCodesNotification","int",""
"Config","DnsRecord","Id","int",""
"Config","DnsRecord","Type","tinyint",""
"Config","DnsRecord","Name","nvarchar","255"
"Config","DnsRecord","Value","nvarchar","-1"
"Config","DnsRecord","ValidFrom","datetime2",""
"Config","DnsRecord","ValidTo","datetime2",""
"Config","DnsRecord","Source","tinyint",""
"Config","DnsRecordHistory","Id","int",""
"Config","DnsRecordHistory","Type","tinyint",""
"Config","DnsRecordHistory","Name","nvarchar","255"
"Config","DnsRecordHistory","Value","nvarchar","-1"
"Config","DnsRecordHistory","ValidFrom","datetime2",""
"Config","DnsRecordHistory","ValidTo","datetime2",""
"Config","DnsRecordHistory","Source","tinyint",""
"Config","DnsRecordStatus","DnsRecordId","int",""
"Config","DnsRecordStatus","Status","tinyint",""
"Config","DnsRecordStatus","LastCheck","datetime2",""
"Config","DnsRecordStatus","Expected","nvarchar","-1"
"Config","DnsRecordStatus","Found","nvarchar","-1"
"Config","DnsRecordStatus","Error","nvarchar","-1"
"Config","OrderAttribute","Id","int",""
"Config","OrderAttribute","CreatedAt","datetime2",""
"Config","OrderAttribute","UpdatedAt","datetime2",""
"Config","OrderAttribute","UpdatedBy","varchar","320"
"Config","OrderAttribute","Status","tinyint",""
"Config","OrderAttribute","Name","nvarchar","256"
"Config","OrderAttribute","Type","tinyint",""
"Config","OrderAttribute","Level","tinyint",""
"Config","OrderAttribute","Description","nvarchar","-1"
"Config","OrderAttribute","OptionsJson","nvarchar","-1"
"Config","OrderStatus","Id","int",""
"Config","OrderStatus","Name","nvarchar","50"
"Config","OrderStatus","Color","tinyint",""
"Config","OrderStatus","Type","tinyint",""
"Config","OrderStatus","IsDefault","bit",""
"Config","OrderStatus","IsInAnalytics","bit",""
"Config","OrderStatus","Description","nvarchar","-1"
"Config","OrderStatus","Keywords","nvarchar","-1"
"Config","ProductAttribute","Id","int",""
"Config","ProductAttribute","CreatedAt","datetime2",""
"Config","ProductAttribute","UpdatedAt","datetime2",""
"Config","ProductAttribute","UpdatedBy","varchar","320"
"Config","ProductAttribute","Status","tinyint",""
"Config","ProductAttribute","Type","tinyint",""
"Config","ProductAttribute","AttributeType","tinyint",""
"Config","ProductAttribute","Name","nvarchar","256"
"Config","ProductAttribute","Description","nvarchar","-1"
"Config","SystemAttribute","Id","int",""
"Config","SystemAttribute","Name","nvarchar","256"
"Config","SystemAttribute","VisibleInPreferenceCenter","bit",""
"Config","SystemAttribute","DisplayName","nvarchar","450"
"Config","SystemAttribute","Position","int",""
"Config","SystemAttribute","UpdatedAt","datetime2",""
"Config","SystemAttribute","Type","tinyint",""
"Customer","CustomAttributeValue_001","Id","bigint",""
"Customer","CustomAttributeValue_001","CustomerId","int",""
"Customer","CustomAttributeValue_001","Value","nvarchar","256"
"Customer","CustomAttributeValue_001","Source","tinyint",""
"Customer","CustomAttributeValue_026","Id","bigint",""
"Customer","CustomAttributeValue_026","CustomerId","int",""
"Customer","CustomAttributeValue_026","Value","int",""
"Customer","CustomAttributeValue_026","Source","tinyint",""
"Customer","CustomAttributeValue_027","Id","bigint",""
"Customer","CustomAttributeValue_027","CustomerId","int",""
"Customer","CustomAttributeValue_027","Value","nvarchar","256"
"Customer","CustomAttributeValue_027","Source","tinyint",""
"Customer","CustomAttributeValue_040","Id","bigint",""
"Customer","CustomAttributeValue_040","CustomerId","int",""
"Customer","CustomAttributeValue_040","Value","datetime2",""
"Customer","CustomAttributeValue_040","Source","tinyint",""
"Customer","CustomAttributeValue_042","Id","bigint",""
"Customer","CustomAttributeValue_042","CustomerId","int",""
"Customer","CustomAttributeValue_042","Value","datetime2",""
"Customer","CustomAttributeValue_042","Source","tinyint",""
"Customer","CustomAttributeValue_043","Id","bigint",""
"Customer","CustomAttributeValue_043","CustomerId","int",""
"Customer","CustomAttributeValue_043","Value","bit",""
"Customer","CustomAttributeValue_043","Source","tinyint",""
"Customer","CustomAttributeValue_047","Id","bigint",""
"Customer","CustomAttributeValue_047","CustomerId","int",""
"Customer","CustomAttributeValue_047","Value","bit",""
"Customer","CustomAttributeValue_047","Source","tinyint",""
"Customer","CustomAttributeValue_049","Id","bigint",""
"Customer","CustomAttributeValue_049","CustomerId","int",""
"Customer","CustomAttributeValue_049","Value","decimal",""
"Customer","CustomAttributeValue_049","Source","tinyint",""
"Customer","CustomAttributeValue_050","Id","bigint",""
"Customer","CustomAttributeValue_050","CustomerId","int",""
"Customer","CustomAttributeValue_050","Value","datetime2",""
"Customer","CustomAttributeValue_050","Source","tinyint",""
"Customer","CustomAttributeValue_051","Id","bigint",""
"Customer","CustomAttributeValue_051","CustomerId","int",""
"Customer","CustomAttributeValue_051","Value","datetime2",""
"Customer","CustomAttributeValue_051","Source","tinyint",""
"Customer","Customer","Id","int",""
"Customer","Customer","Guid","uniqueidentifier",""
"Customer","Customer","CrmId","nvarchar","128"
"Customer","Customer","CreatedAt","datetime2",""
"Customer","Customer","FirstName","nvarchar","256"
"Customer","Customer","LastName","nvarchar","256"
"Customer","Customer","DateOfBirth","datetime2",""
"Customer","Customer","FullName","nvarchar","513"
"Customer","Customer","LastActivity","datetime2",""
"Customer","Customer","Status","tinyint",""
"Customer","Customer","DeactivatedAt","datetime2",""
"Customer","Customer","DeactivateReason","tinyint",""
"Customer","Customer","VisitorId","uniqueidentifier",""
"Customer","Customer","Gender","tinyint",""
"Customer","Customer","Source","tinyint",""
"Customer","Customer","LastOrderDate","datetime2",""
"Customer","Customer","LastOrderValue","decimal",""
"Customer","Customer","LifetimeValue","decimal",""
"Customer","Customer","OrdersCount","int",""
"Customer","CustomerBounceCounters","CustomerId","int",""
"Customer","CustomerBounceCounters","LastSoftBounce","datetime2",""
"Customer","CustomerBounceCounters","LastHardBounce","datetime2",""
"Customer","CustomerBounceCounters","SoftBounceCount","int",""
"Customer","CustomerBounceCounters","HardBounceCount","int",""
"Customer","CustomerComplaintCounters","CustomerId","int",""
"Customer","CustomerComplaintCounters","LastComplaint","datetime2",""
"Customer","CustomerComplaintCounters","ComplaintCount","int",""
"Customer","CustomerConsent","Id","int",""
"Customer","CustomerConsent","ConsentId","int",""
"Customer","CustomerConsent","CustomerId","int",""
"Customer","CustomerConsent","IsGiven","bit",""
"Customer","CustomerConsent","Source","tinyint",""
"Customer","CustomerConsent","ValidFrom","datetime2",""
"Customer","CustomerConsent","ValidTo","datetime2",""
"Customer","CustomerConsentHistory","Id","int",""
"Customer","CustomerConsentHistory","ConsentId","int",""
"Customer","CustomerConsentHistory","CustomerId","int",""
"Customer","CustomerConsentHistory","IsGiven","bit",""
"Customer","CustomerConsentHistory","Source","tinyint",""
"Customer","CustomerConsentHistory","ValidFrom","datetime2",""
"Customer","CustomerConsentHistory","ValidTo","datetime2",""
"Customer","CustomerConsentRevoked","ConsentId","int",""
"Customer","CustomerConsentRevoked","CustomerId","int",""
"Customer","CustomerConsentRevoked","RevokedAt","datetime2",""
"Customer","CustomerConsentRevoked","Source","tinyint",""
"Customer","CustomerConsentRevoked","ValidFrom","datetime2",""
"Customer","CustomerConsentRevoked","ValidTo","datetime2",""
"Customer","CustomerConsentRevokedHistory","ConsentId","int",""
"Customer","CustomerConsentRevokedHistory","CustomerId","int",""
"Customer","CustomerConsentRevokedHistory","RevokedAt","datetime2",""
"Customer","CustomerConsentRevokedHistory","Source","tinyint",""
"Customer","CustomerConsentRevokedHistory","ValidFrom","datetime2",""
"Customer","CustomerConsentRevokedHistory","ValidTo","datetime2",""
"Customer","CustomerConsentUnconfirmed","ConsentId","int",""
"Customer","CustomerConsentUnconfirmed","CustomerId","int",""
"Customer","CustomerConsentUnconfirmed","CreatedAt","datetime2",""
"Customer","CustomerConsentUnconfirmed","ValidFrom","datetime2",""
"Customer","CustomerConsentUnconfirmed","ValidTo","datetime2",""
"Customer","CustomerConsentUnconfirmedHistory","ConsentId","int",""
"Customer","CustomerConsentUnconfirmedHistory","CustomerId","int",""
"Customer","CustomerConsentUnconfirmedHistory","CreatedAt","datetime2",""
"Customer","CustomerConsentUnconfirmedHistory","ValidFrom","datetime2",""
"Customer","CustomerConsentUnconfirmedHistory","ValidTo","datetime2",""
"Customer","CustomerCurrency","Id","int",""
"Customer","CustomerCurrency","WebsiteId","int",""
"Customer","CustomerCurrency","Currency","char","3"
"Customer","CustomerCurrency","VisitorId","uniqueidentifier",""
"Customer","CustomerCurrency","CreatedOn","datetime2",""
"Customer","CustomerEmail","Id","int",""
"Customer","CustomerEmail","CustomerId","int",""
"Customer","CustomerEmail","CreatedAt","datetime2",""
"Customer","CustomerEmail","Email","varchar","320"
"Customer","CustomerEmail","EmailMd5","binary","16"
"Customer","CustomerEmail","EmailSha256","binary","32"
"Customer","CustomerEmail","DomainId","int",""
"Customer","CustomerEmail","LastMessage","datetime2",""
"Customer","CustomerEmail","LastOpen","datetime2",""
"Customer","CustomerEmail","LastClick","datetime2",""
"Customer","CustomerEmail","Status","tinyint",""
"Customer","CustomerEmail","DeactivatedAt","datetime2",""
"Customer","CustomerEmail","DeactivateReason","tinyint",""
"Customer","CustomerGeoInfo","Id","int",""
"Customer","CustomerGeoInfo","CustomerId","int",""
"Customer","CustomerGeoInfo","Country","nchar","2"
"Customer","CustomerGeoInfo","City","nvarchar","300"
"Customer","CustomerGeoInfo","PostalCode","nvarchar","10"
"Customer","CustomerGeoInfo","State","varchar","3"
"Customer","CustomerGeoInfo","Continent","tinyint",""
"Customer","CustomerGeoInfo","Coordinates","geography","-1"
"Customer","CustomerGeoInfo","TimezoneId","varchar","100"
"Customer","CustomerGeoInfo","MetroCode","int",""
"Customer","CustomerGeoInfo","Ip","nvarchar","45"
"Customer","CustomerImport","Id","int",""
"Customer","CustomerImport","CreatedAt","datetime2",""
"Customer","CustomerImport","StartedAt","datetime2",""
"Customer","CustomerImport","FinishedAt","datetime2",""
"Customer","CustomerImport","Status","tinyint",""
"Customer","CustomerImport","OriginalFileName","nvarchar","2048"
"Customer","CustomerImport","LocalFilePrefix","nvarchar","255"
"Customer","CustomerImport","StartFromLine","int",""
"Customer","CustomerImport","Encoding","varchar","50"
"Customer","CustomerImport","Delimiter","nchar","1"
"Customer","CustomerImport","Quote","nchar","1"
"Customer","CustomerImport","Escape","nchar","1"
"Customer","CustomerImport","Comment","nchar","1"
"Customer","CustomerImport","Mapping","nvarchar","-1"
"Customer","CustomerImport","ImportType","tinyint",""
"Customer","CustomerImport","PrimaryIdentifier","tinyint",""
"Customer","CustomerImport","ReplaceWithEmptyValue","bit",""
"Customer","CustomerImport","LineProcessed","int",""
"Customer","CustomerImport","TotalRows","int",""
"Customer","CustomerImport","InvalidRows","int",""
"Customer","CustomerImport","SkippedRows","int",""
"Customer","CustomerImport","ValidEmail","int",""
"Customer","CustomerImport","AddedEmail","int",""
"Customer","CustomerImport","UpdatedEmail","int",""
"Customer","CustomerImport","InvalidEmail","int",""
"Customer","CustomerImport","EmptyEmail","int",""
"Customer","CustomerImport","DuplicatedEmail","int",""
"Customer","CustomerImport","ConflictingEmail","int",""
"Customer","CustomerImport","ValidPhone","int",""
"Customer","CustomerImport","AddedPhone","int",""
"Customer","CustomerImport","UpdatedPhone","int",""
"Customer","CustomerImport","InvalidPhone","int",""
"Customer","CustomerImport","EmptyPhone","int",""
"Customer","CustomerImport","DuplicatedPhone","int",""
"Customer","CustomerImport","ConflictingPhone","int",""
"Customer","CustomerImport","InvalidCrmId","int",""
"Customer","CustomerImport","EmptyCrmId","int",""
"Customer","CustomerImport","DuplicatedCrmId","int",""
"Customer","CustomerImport","ConflictingCrmId","int",""
"Customer","CustomerImport","ValidRows","int",""
"Customer","CustomerImport","ConflictingRows","int",""
"Customer","CustomerImport","DuplicatedRows","int",""
"Customer","CustomerImport","CleanedUp","bit",""
"Customer","CustomerImport","AddedCustomers","int",""
"Customer","CustomerImport","UpdatedCustomers","int",""
"Customer","CustomerImport","MissingRequiredData","int",""
"Customer","CustomerImport","WrongDataFormat","int",""
"Customer","CustomerMobileDevice","Id","int",""
"Customer","CustomerMobileDevice","CreatedAt","datetime2",""
"Customer","CustomerMobileDevice","UpdatedAt","datetime2",""
"Customer","CustomerMobileDevice","Status","tinyint",""
"Customer","CustomerMobileDevice","CustomerId","int",""
"Customer","CustomerMobileDevice","MobileApplicationId","int",""
"Customer","CustomerMobileDevice","DeviceId","nvarchar","50"
"Customer","CustomerMobileDevice","Token","nvarchar","200"
"Customer","CustomerMobileDevice","OsType","tinyint",""
"Customer","CustomerMobileDevice","OsVersion","nvarchar","50"
"Customer","CustomerMobileDevice","DeviceBrand","nvarchar","50"
"Customer","CustomerMobileDevice","DeviceModel","nvarchar","50"
"Customer","CustomerMobileDevice","AppVersion","nvarchar","50"
"Customer","CustomerMobileDevice","Language","nvarchar","10"
"Customer","CustomerMobileDevice","DeactivatedAt","datetime2",""
"Customer","CustomerMobileDevice","DeactivateReason","tinyint",""
"Customer","CustomerPhone","Id","int",""
"Customer","CustomerPhone","CustomerId","int",""
"Customer","CustomerPhone","CreatedAt","datetime2",""
"Customer","CustomerPhone","DialingPrefix","varchar","10"
"Customer","CustomerPhone","Phone","varchar","20"
"Customer","CustomerPhone","PhoneLocal","varchar","12"
"Customer","CustomerPhone","LastMessage","datetime2",""
"Customer","CustomerPhone","LastClick","datetime2",""
"Customer","CustomerPhone","Status","tinyint",""
"Customer","CustomerPhone","DeactivatedAt","datetime2",""
"Customer","CustomerPhone","DeactivateReason","tinyint",""
"Customer","CustomerRfmScore","CustomerId","int",""
"Customer","CustomerRfmScore","R","tinyint",""
"Customer","CustomerRfmScore","F","tinyint",""
"Customer","CustomerRfmScore","M","tinyint",""
"Customer","CustomerRfmScore","UpdatedBy","varchar","320"
"Customer","CustomerRfmScore","ValidFrom","datetime2",""
"Customer","CustomerRfmScore","ValidTo","datetime2",""
"Customer","CustomerRfmScore","Score","int",""
"Customer","CustomerRfmScoreHistory","CustomerId","int",""
"Customer","CustomerRfmScoreHistory","R","tinyint",""
"Customer","CustomerRfmScoreHistory","F","tinyint",""
"Customer","CustomerRfmScoreHistory","M","tinyint",""
"Customer","CustomerRfmScoreHistory","UpdatedBy","varchar","320"
"Customer","CustomerRfmScoreHistory","ValidFrom","datetime2",""
"Customer","CustomerRfmScoreHistory","ValidTo","datetime2",""
"Customer","CustomerRfmScoreHistory","Score","int",""
"Customer","CustomerWebPush","Id","int",""
"Customer","CustomerWebPush","CustomerId","int",""
"Customer","CustomerWebPush","CreatedAt","datetime2",""
"Customer","CustomerWebPush","LastMessage","datetime2",""
"Customer","CustomerWebPush","LastView","datetime2",""
"Customer","CustomerWebPush","LastClick","datetime2",""
"Customer","CustomerWebPush","Endpoint","nvarchar","1024"
"Customer","CustomerWebPush","P256Dh","nvarchar","128"
"Customer","CustomerWebPush","Auth","nvarchar","128"
"Customer","CustomerWebPush","Status","tinyint",""
"Customer","CustomerWebPush","DeactivatedAt","datetime2",""
"Customer","CustomerWebPush","DeactivateReason","tinyint",""
"Customer","CustomerWebPush","WebsiteId","int",""
"Customer","DiscountCode_001","Id","int",""
"Customer","DiscountCode_001","CreatedAt","datetime2",""
"Customer","DiscountCode_001","Code","nvarchar","50"
"Customer","DiscountCode_001","UsedAt","datetime2",""
"Customer","DiscountCode_001","CustomerId","int",""
"Customer","DiscountCode_001","EmailMessageId","int",""
"Customer","DiscountCode_001","EmailMessageGuid","uniqueidentifier",""
"Customer","DiscountCode_002","Id","int",""
"Customer","DiscountCode_002","CreatedAt","datetime2",""
"Customer","DiscountCode_002","Code","nvarchar","50"
"Customer","DiscountCode_002","UsedAt","datetime2",""
"Customer","DiscountCode_002","CustomerId","int",""
"Customer","DiscountCode_002","EmailMessageId","int",""
"Customer","DiscountCode_002","EmailMessageGuid","uniqueidentifier",""
"Customer","DiscountCode_004","Id","int",""
"Customer","DiscountCode_004","CreatedAt","datetime2",""
"Customer","DiscountCode_004","Code","nvarchar","50"
"Customer","DiscountCode_004","UsedAt","datetime2",""
"Customer","DiscountCode_004","CustomerId","int",""
"Customer","DiscountCode_004","EmailMessageId","int",""
"Customer","DiscountCode_004","EmailMessageGuid","uniqueidentifier",""
"Customer","DiscountCode_006","Id","int",""
"Customer","DiscountCode_006","CreatedAt","datetime2",""
"Customer","DiscountCode_006","Code","nvarchar","50"
"Customer","DiscountCode_006","UsedAt","datetime2",""
"Customer","DiscountCode_006","CustomerId","int",""
"Customer","DiscountCode_006","EmailMessageId","int",""
"Customer","DiscountCode_006","EmailMessageGuid","uniqueidentifier",""
"Customer","DiscountCode_007","Id","int",""
"Customer","DiscountCode_007","CreatedAt","datetime2",""
"Customer","DiscountCode_007","Code","nvarchar","50"
"Customer","DiscountCode_007","UsedAt","datetime2",""
"Customer","DiscountCode_007","CustomerId","int",""
"Customer","DiscountCode_007","EmailMessageId","int",""
"Customer","DiscountCode_007","EmailMessageGuid","uniqueidentifier",""
"Customer","DiscountCode_008","Id","int",""
"Customer","DiscountCode_008","CreatedAt","datetime2",""
"Customer","DiscountCode_008","Code","nvarchar","50"
"Customer","DiscountCode_008","UsedAt","datetime2",""
"Customer","DiscountCode_008","CustomerId","int",""
"Customer","DiscountCode_008","EmailMessageId","int",""
"Customer","DiscountCode_008","EmailMessageGuid","uniqueidentifier",""
"Customer","DiscountCode_015","Id","int",""
"Customer","DiscountCode_015","CreatedAt","datetime2",""
"Customer","DiscountCode_015","Code","nvarchar","50"
"Customer","DiscountCode_015","UsedAt","datetime2",""
"Customer","DiscountCode_015","CustomerId","int",""
"Customer","DiscountCode_015","EmailMessageId","int",""
"Customer","DiscountCode_015","EmailMessageGuid","uniqueidentifier",""
"Customer","DiscountCode_016","Id","int",""
"Customer","DiscountCode_016","CreatedAt","datetime2",""
"Customer","DiscountCode_016","Code","nvarchar","50"
"Customer","DiscountCode_016","UsedAt","datetime2",""
"Customer","DiscountCode_016","CustomerId","int",""
"Customer","DiscountCode_016","EmailMessageId","int",""
"Customer","DiscountCode_016","EmailMessageGuid","uniqueidentifier",""
"Customer","DiscountCode_018","Id","int",""
"Customer","DiscountCode_018","CreatedAt","datetime2",""
"Customer","DiscountCode_018","Code","nvarchar","50"
"Customer","DiscountCode_018","UsedAt","datetime2",""
"Customer","DiscountCode_018","CustomerId","int",""
"Customer","DiscountCode_018","EmailMessageId","int",""
"Customer","DiscountCode_018","EmailMessageGuid","uniqueidentifier",""
"Customer","DiscountCode_032","Id","int",""
"Customer","DiscountCode_032","CreatedAt","datetime2",""
"Customer","DiscountCode_032","Code","nvarchar","50"
"Customer","DiscountCode_032","UsedAt","datetime2",""
"Customer","DiscountCode_032","CustomerId","int",""
"Customer","DiscountCode_032","EmailMessageId","int",""
"Customer","DiscountCode_032","EmailMessageGuid","uniqueidentifier",""
"Customer","DiscountCode_033","Id","int",""
"Customer","DiscountCode_033","CreatedAt","datetime2",""
"Customer","DiscountCode_033","Code","nvarchar","50"
"Customer","DiscountCode_033","UsedAt","datetime2",""
"Customer","DiscountCode_033","CustomerId","int",""
"Customer","DiscountCode_033","EmailMessageId","int",""
"Customer","DiscountCode_033","EmailMessageGuid","uniqueidentifier",""
"Customer","DiscountCodeImport","Id","int",""
"Customer","DiscountCodeImport","DiscountCodeSetId","int",""
"Customer","DiscountCodeImport","CreatedAt","datetime2",""
"Customer","DiscountCodeImport","StartedAt","datetime2",""
"Customer","DiscountCodeImport","FinishedAt","datetime2",""
"Customer","DiscountCodeImport","Status","tinyint",""
"Customer","DiscountCodeImport","OriginalFileName","nvarchar","2048"
"Customer","DiscountCodeImport","LocalFilePrefix","nvarchar","255"
"Customer","DiscountCodeImport","ImportType","tinyint",""
"Customer","DiscountCodeImport","LineProcessed","int",""
"Customer","DiscountCodeImport","TotalRecords","int",""
"Customer","DiscountCodeImport","AddedRecords","int",""
"Customer","DiscountCodeImport","InvalidRecords","int",""
"Customer","DiscountCodeImport","DuplicatedRecords","int",""
"Customer","DiscountCodeImport","SkippedRecords","int",""
"Customer","DiscountCodeImport","CleanedUp","bit",""
"Customer","ProductAttributeValue_002","Id","bigint",""
"Customer","ProductAttributeValue_002","CustomerId","int",""
"Customer","ProductAttributeValue_002","Value","nvarchar","256"
"Customer","ProductAttributeValue_002","Source","tinyint",""
"Customer","ProductAttributeValue_003","Id","bigint",""
"Customer","ProductAttributeValue_003","CustomerId","int",""
"Customer","ProductAttributeValue_003","Value","nvarchar","256"
"Customer","ProductAttributeValue_003","Source","tinyint",""
"Customer","TestList","Id","int",""
"Customer","TestList","CreatedAt","datetime2",""
"Customer","TestList","Name","nvarchar","256"
"Customer","TestList","Type","tinyint",""
"Customer","TestListCustomer","TestListsId","int",""
"Customer","TestListCustomer","CustomersId","int",""
"Customer","VW_CustomerConsentWithHistory","Id","int",""
"Customer","VW_CustomerConsentWithHistory","ConsentId","int",""
"Customer","VW_CustomerConsentWithHistory","CustomerId","int",""
"Customer","VW_CustomerConsentWithHistory","IsGiven","bit",""
"Customer","VW_CustomerConsentWithHistory","Source","tinyint",""
"Customer","VW_CustomerConsentWithHistory","ValidFrom","datetime2",""
"Customer","VW_CustomerConsentWithHistory","ValidTo","datetime2",""
"dbo","sysdiagrams","name","nvarchar","128"
"dbo","sysdiagrams","principal_id","int",""
"dbo","sysdiagrams","diagram_id","int",""
"dbo","sysdiagrams","version","int",""
"dbo","sysdiagrams","definition","varbinary","-1"
"Email","Confirmation","Id","int",""
"Email","Confirmation","Status","tinyint",""
"Email","Confirmation","IsDefault","bit",""
"Email","Confirmation","HasReminders","bit",""
